title	abstract	url	authors
A Century of Science: Globalization of Scientific Collaborations, Citations, and Innovations	Progress in science has advanced the development of human society across history, with dramatic revolutions shaped by information theory, genetic cloning, and artificial intelligence among the many scientific achievements produced in the 20th century. However, the way that science advances itself is much less well-understood. In this work we study the evolution of scientific development over the past century by presenting an anatomy of 89 million digitalized papers published between 1900 and 2015. We find that science has benefited from the shift from individual work to collaborative effort, with over 90% of the world-leading innovations generated by collaborations in this century, nearly four times higher than they were in the 1900s. We discover that rather than the frequent myopic- and self-referencing that was common in the early 20th century, modern scientists tend to instead look for literature further back and farther around. Finally, we also observe the globalization process of scientific development from 1900 to 2015, including 25-time and 7-time increases in international collaborations and citations, respectively, as well as a decrease from a 95% dominance in citation collections by the US, the UK, and Germany to 50%. Our discoveries are meant as a starter to explore the visionary ways by which science has developed itself during the past century, providing insight into and impact on current scientific innovations and funding policies.	https://www.kdd.org/kdd2017/papers/view/a-century-of-science-globalization-of-scientific-collaborations-citations-a	Yuxiao Dong, Hao Ma, Zhihong Shen, Kuansan Wang
A Context-aware Attention Network for Interactive Question Answering	Neural network based sequence-to-sequence models in an encoder-decoder framework have been successfully applied to solve Question Answering (QA) problems, predicting answers from statements and questions. However, almost all previous models have failed to consider detailed context information and unknown states under which systems do not have enough information to answer given questions. These scenarios with incomplete or ambiguous information are very common in the setting of Interactive Question Answering (IQA). To address this challenge, we develop a novel model, employing context-dependent word-level attention for more accurate statement representations and question-guided sentence-level attention for better context modeling, and design a new IQA dataset, which will be made publicly available, to test our model. Employing these attention mechanisms, our model accurately understands when it can output an answer or when it requires generating a supplementary question for additional input depending on different contexts. When available, user's feedback is encoded and directly applied to update sentence-level attention to infer an answer. Extensive experiments on QA and IQA datasets demonstrate quantitatively the effectiveness of our model with significant improvement over state-of-the-art conventional QA models.	https://www.kdd.org/kdd2017/papers/view/a-context-aware-attention-network-for-interactive-question-answering	Huayu Li, Martin Renqiang Min, Yong Ge, Asim Kadav
A Data Mining Framework for Valuing Large Portfolios of Variable Annuities	A variable annuity is a tax-deferred retirement vehicle created to address concerns that many people have about outliving their assets. In the past decade, the rapid growth of variable annuities has posed great challenges to insurance companies especially when it comes to valuing the complex guarantees embedded in these products.	https://www.kdd.org/kdd2017/papers/view/a-data-mining-framework-for-valuing-large-portfolios-of-variable-annuities	Guojun Gan, Jimmy Huang
A Data Science Approach to Understanding Residential Water Contamination in Flint	The Flint Water Crisis was followed by a huge investment by residents and government officials to sample and test the water in Flint homes in order to understand the causes and extent of the lead contamination. This trove of data, most of which was made publicly available, is by far the largest dataset collected on lead in a municipality water system. In this paper we study several aspects of Flint's water troubles, and we lay out a number of analytical and algorithmic results on lead poisoning, many of which generalize well beyond one city. For example, we show that elevated lead risks are surprisingly predictable, to a reasonable extent, and we explore various factors associated with elevated lead. These risk assessments, developed in large part via a crowdsourced prediction challenge at the University of Michigan, have been incorporated into an informational web and mobile application, funded by Google.org, designed to target Flint residents. We also explore questions of self-selection in the residential testing program, and what factors induce residents to voluntarily sample their water, when they test, and how often.	https://www.kdd.org/kdd2017/papers/view/a-data-science-approach-to-understanding-residential-water-contamination-in	Jacob Abernethy, Alex Chojnaki, Chengyu Dai, Arya Farahi, Eric Schwartz, Jared Webb, Guangsha Shi, Daniel T. Zhang
A Data-driven Process Recommender Framework	We present an approach for improving the performance of complex knowledge-based processes by providing data-driven step-by-step recommendations. Our framework uses the associations between similar historic process performances and contextual information to determine the established procedures. We introduce a novel similarity metric for grouping traces into clusters that incorporates temporal information about activity performance and handles concurrent activities. Our data-driven recommender system selects the appropriate prototype performance of the process based on user-provided context attributes. Our approach for determining the prototypes discovers the commonly performed activities and their temporal relationships. We tested our system on data from three real-world medical processes and achieved recommendation accuracy up to 0.77 F1 score (compared to 0.37 F1 score using ZeroR) and 63.2% of recommended procedures lie within the first five neighbors of the actual historic procedures in a set of 87 cases. Our framework works as an interactive visual analytic tool for process mining. This work shows the feasibility of data-driven decision support system for complex knowledge-based processes.	https://www.kdd.org/kdd2017/papers/view/a-data-driven-process-recommender-framework	Sen Yang, Xin Dong, Leilei Sun, Yichen Zhou, Richard A. Farneth, Hui Xiong, Randall S. Burd, Ivan Marsic
A Dirty Dozen: Twelve Common Metric Interpretation Pitfalls in Online Controlled Experiments	Online controlled experiments (e.g., A/B tests) are now regularly used to guide product development and accelerate innovation in software. Product ideas are evaluated as scientific hypotheses, and tested in web sites, mobile applications, desktop applications, services, and operating systems. One of the key challenges for organizations that run controlled experiments is to come up with the right set of metrics. Having good metrics, however, is not enough. In our experience of running thousands of experiments with many teams across Microsoft, we observed again and again how incorrect interpretations of metric movements may lead to wrong conclusions about the experiment's outcome, which if deployed could hurt the business by millions of dollars. Inspired by Steven Goodman's twelve p-value misconceptions [4], in this paper, we share twelve common metric interpretation pitfalls which we observed repeatedly in our experiments. We illustrate each pitfall with a puzzling example from a real experiment, and describe processes, metric design principles, and guidelines that can be used to detect and avoid the pitfall. With this paper, we aim to increase the experimenters' awareness of metric interpretation issues, leading to improved quality and trustworthiness of experiment results and better data-driven decisions.	https://www.kdd.org/kdd2017/papers/view/a-dirty-dozen-twelve-common-metric-interpretation-pitfalls-in-online-contro	Somit Gupta, Pavel Dmitriev, Garnet Vaz, Dong Woo Kim
A Framework for Guided Time Series Motif Discovery	Time series motif discovery has emerged as perhaps the most used primitive for time series data mining, and has seen applications to domains as diverse as robotics, medicine and climatology. There has been recent significant progress on the scalability of motif discovery. However, we believe that the current definitions of motif discovery are limited, and can create a mismatch between the user	https://www.kdd.org/kdd2017/papers/view/a-framework-for-guided-time-series-motif-discovery	Hoang Anh Dau, Eamonn Keogh
A Hybrid Framework for Text Modeling with Convolutional RNN	In this paper, we introduce a generic inference hybrid framework for Convolutional Recurrent Neural Network (conv-RNN) of semantic modeling of text, seamless integrating the merits on extracting different aspects of linguistic information from both convolutional and recurrent neural network structures and thus strengthening the semantic understanding power of the new framework. Besides, based on conv-RNN, we also propose a novel sentence classification model and an attention based answer selection model with strengthening power for the sentence matching and classification respectively. We validate the proposed models on a very wide variety of data sets, including two challenging tasks of answer selection (AS) and five benchmark datasets for sentence classification (SC). To the best of our knowledge, it is by far the most complete comparison results in both AS and SC. We empirically show superior performances of conv-RNN in these different challenging tasks and benchmark datasets and also summarize insights on the performances of other state-of-the-arts methodologies.	https://www.kdd.org/kdd2017/papers/view/a-hybrid-framework-for-text-modeling-with-convolutional-rnn	Chenglong Wang, Feijun Jiang, Hongxia Yang
A Local Algorithm for Structure-Preserving Graph Cut	Nowadays, large-scale graph data is being generated in a variety of real-world applications, from social networks to co-authorship networks, from protein-protein interaction networks to road traffic networks. Many existing works on graph mining focus on the vertices and edges, with first-order Markov chain as the underlying model. They fail to explore the high-order network structures, which are of key importance in many high impact domains. For example, in bank customer personally identifiable information (PII) networks, the star structures often correspond to a set of synthetic identities; in financial transaction networks, the loop structures may indicate the existence of money laundering; in signed networks, the triangle structures play an essential role in the balance theory for edge sign prediction. In this paper, we focus on mining user specified high-order network structures, and aim to find a structure-rich sub-graph which does not break many such structures by separating the sub-graph from the rest. A key challenge associated with finding a structure-rich subgraph is the prohibitive computational cost. To address this problem, inspired by the family of local graph clustering algorithms for efficiently identifying a low conductance cut without exploring the entire graph, we propose to generalize the key idea to model high-order network structures. In particular, we start with a generic definition of high-order conductance and define the high-order diffusion core, which is based on a high-order random walk induced by any user-specified high-order network structures. Then we propose a novel High-Order Structure Preserving Local Clustering algorithm named HOSPLOC, which runs in a near linear time complexity with respect to the number of edges. It starts with a seed node and iteratively explores its neighborhood until it finds a sub-graph with a small high-order conductance. Furthermore, we analyze its performance in terms of both effectiveness and efficiency. The experimental results on both synthetic graphs and real graphs demonstrate the e	https://www.kdd.org/kdd2017/papers/view/a-local-algorithm-for-structure-preserving-graph-cut	Dawei Zhou, Si Zhang, Mehmet Yigit Yildirim, Scott Alcorn, Hanghang Tong, Hasan Davulcu, Jingrui He
A Location-Sentiment-Aware Recommender System for Both Home-Town and Out-of-Town Mobile Users	Spatial item recommendation has become an important means to help people discover interesting locations, especially when people pay a visit to unfamiliar regions. Some current researches are focusing on modelling individual and collective geographical preferences for spatial item recommendation based on users' check-in records, but they fail to explore the phenomenon of user interest drift across geographical regions, i.e., users have different interests when they travel in different regions. Besides, they ignore the sentiment influence of crowds' reviews for users' check-in behaviors. Specifically, it is intuitive that users would not check in a spatial item whose overall history reviews seem negative, though it might satisfy their interests. Therefore, it should recommend the item to the user at the location. In this paper, we propose a latent probabilistic generative model called LSARS to mimic the decision-making process of users' check-in activities both in home-town and out-of-town scenarios by adapting to user interest drift and implicit sentiment for spatial items, which can learn location-aware and sentiment-aware individual interests according to the contents of spatial items and crowds' reviews. As users' check-in records left in out-of-town regions are extremely sparse, LSARS incorporates the crowds' preferences learned from local users' check-in behaviors. We deploy LSARS to two application scenarios: spatial item recommendation and target user discovery. Extensive experiments on two large-scale location-based social networks (LBSNs) datasets show that LSARS achieves better performance than existing state-of-the-art competing methods.	https://www.kdd.org/kdd2017/papers/view/a-location-sentiment-aware-recommender-system-for-both-home-town-and-out-of	Hao Wang, Yanmei Fu, Qinyong Wang, Changying Du, Hongzhi Yin, Hui Xiong
