title	abstract	url	authors
280 Birds With One Stone: Inducing Multilingual Taxonomies From Wikipedia Using Character-Level Classification	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11921-280-birds-with-one-stone-inducing-multilingual-taxonomies-from-wikipedia-using-character-level-classification	Amit Gupta, Rémi Lebret, Hamza Harkous, Karl Aberer
3D Box Proposals From a Single Monocular Image of an Indoor Scene	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12314-3d-box-proposals-from-a-single-monocular-image-of-an-indoor-scene	Wei Zhuo, Mathieu Salzmann, Xuming He, Miaomiao Liu
A Batch Learning Framework for Scalable Personalized Ranking	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11608-a-batch-learning-framework-for-scalable-personalized-ranking	Kuan Liu, Prem Natarajan
A Bayesian Clearing Mechanism for Combinatorial Auctions	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11445-a-bayesian-clearing-mechanism-for-combinatorial-auctions	Gianluca Brero, Sébastien Lahaie
A Brief History and Recent Achievements in Bidirectional Search	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12218-a-brief-history-and-recent-achievements-in-bidirectional-search	Nathan Sturtevant, Ariel Felner
A Cascaded Inception of Inception Network With Attention Modulated Feature Fusion for Human Pose Estimation	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12334-a-cascaded-inception-of-inception-network-with-attention-modulated-feature-fusion-for-human-pose-estimation	Wentao Liu, Jie Chen, Cheng Li, Chen Qian, Xiao Chu, Xiaolin Hu
A Change-Detection Based Framework for Piecewise-Stationary Multi-Armed Bandit Problem	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11746-a-change-detection-based-framework-for-piecewise-stationary-multi-armed-bandit-problem	Fang Liu, Joohyun Lee, Ness Shroff
A Cognitive Assistant for Visualizing and Analyzing Exoplanets	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11373-a-cognitive-assistant-for-visualizing-and-analyzing-exoplanets	Jeffrey Kephart, Victor Dibia, Jason Ellis, Biplav Srivastava, Kartik Talamadupula, Mishal Dholakia
A Combinatorial-Bandit Algorithm for the Online Joint Bid/Budget Optimization of Pay-per-Click Advertising Campaigns	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11888-a-combinatorial-bandit-algorithm-for-the-online-joint-bid-budget-optimization-of-pay-per-click-advertising-campaigns	Alessandro Nuara, Francesco Trovò, Nicola Gatti, Marcello Restelli
A Continuous Relaxation of Beam Search for End-to-End Training of Neural Sequence Models	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11806-a-continuous-relaxation-of-beam-search-for-end-to-end-training-of-neural-sequence-models	Kartik Goyal, Graham Neubig, Chris Dyer, Taylor Berg-Kirkpatrick
A Coverage-Based Utility Model for Identifying Unknown Unknowns	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11493-a-coverage-based-utility-model-for-identifying-unknown-unknowns	Gagan Bansal, Daniel Weld
A Deep Cascade Network for Unaligned Face Attribute Classification	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12303-a-deep-cascade-network-for-unaligned-face-attribute-classification	Hui Ding, Hao Zhou, Shaohua Zhou, Rama Chellappa
A Deep Generative Framework for Paraphrase Generation	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11956-a-deep-generative-framework-for-paraphrase-generation	Ankush Gupta, Arvind Agarwal, Prawaan Singh, Piyush Rai
A Deep Model With Local Surrogate Loss for General Cost-Sensitive Multi-Label Learning	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11816-a-deep-model-with-local-surrogate-loss-for-general-cost-sensitive-multi-label-learning	Cheng-Yu Hsieh, Yi-An Lin, Hsuan-Tien Lin
A Deep Ranking Model for Spatio-Temporal Highlight Detection From a 360◦ Video	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12335-a-deep-ranking-model-for-spatio-temporal-highlight-detection-from-a-360%e2%97%a6-video	Youngjae Yu, Sangho Lee, Joonil Na, Jaeyun Kang, Gunhee Kim
A Driving License for Intelligent Systems	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11399-a-driving-license-for-intelligent-systems	Martin Kandlhofer, Gerald Steinbauer
A Framework and Positive Results for IAR-answering	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11551-a-framework-and-positive-results-for-iar-answering	Despoina Trivela, Giorgos Stoilos, Vasilis Vassalos
A Framework for Evaluating Barriers to the Democratization of Artificial Intelligence	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12194-a-framework-for-evaluating-barriers-to-the-democratization-of-artificial-intelligence	Colin Garvey
A Framework for Multistream Regression With Direct Density Ratio Estimation	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11820-a-framework-for-multistream-regression-with-direct-density-ratio-estimation	Ahsanul Haque, Hemeng Tao, Swarup Chandra, Jie Liu, Latifur Khan
A General Formulation for Safely Exploiting Weakly Supervised Data	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11641-a-general-formulation-for-safely-exploiting-weakly-supervised-data	Lan-Zhe Guo, Yu-Feng Li
A Knowledge-Grounded Neural Conversation Model	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11977-a-knowledge-grounded-neural-conversation-model	Marjan Ghazvininejad, Chris Brockett, Ming-Wei Chang, Bill Dolan, Jianfeng Gao, Wen-tau Yih, Michel Galley
A Low-Cost Ethics Shaping Approach for Designing Reinforcement Learning Agents	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11498-a-low-cost-ethics-shaping-approach-for-designing-reinforcement-learning-agents	Yueh-Hua Wu, Shou-De Lin
A Multi-Task Learning Approach for Improving Product Title Compression with User Search Log Data	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11264-a-multi-task-learning-approach-for-improving-product-title-compression-with-user-search-log-data	Jingang Wang, Junfeng Tian, Long Qiu, Sheng Li, Jun Lang, Luo Si, Man Lan
A Multi-View Fusion Neural Network for Answer Selection	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11989-a-multi-view-fusion-neural-network-for-answer-selection	Lei Sha, Xiaodong Zhang, Feng Qian, Baobao Chang, Zhifang Sui
A Multilayer Convolutional Encoder-Decoder Neural Network for Grammatical Error Correction	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12069-a-multilayer-convolutional-encoder-decoder-neural-network-for-grammatical-error-correction	Shamil Chollampatt, Hwee Tou Ng
A Network-Specific Markov Random Field Approach to Community Detection	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11281-a-network-specific-markov-random-field-approach-to-community-detection	Dongxiao He, Xinxin You, Zhiyong Feng, Di Jin, Xue Yang, Weixiong Zhang
A Neural Attention Model for Urban Air Quality Inference: Learning the Weights of Monitoring Stations	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11871-a-neural-attention-model-for-urban-air-quality-inference-learning-the-weights-of-monitoring-stations	Weiyu Cheng, Yanyan Shen, Yanmin Zhu, Linpeng Huang
A Neural Stochastic Volatility Model	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12124-a-neural-stochastic-volatility-model	Rui Luo, Weinan Zhang, Xiaojun Xu, Jun Wang
A Neural Transition-Based Approach for Semantic Dependency Graph Parsing	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11968-a-neural-transition-based-approach-for-semantic-dependency-graph-parsing	Yuxuan Wang, Wanxiang Che, Jiang Guo, Ting Liu
A New Benchmark and Evaluation Schema for Chinese Typo Detection and Correction	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12173-a-new-benchmark-and-evaluation-schema-for-chinese-typo-detection-and-correction	Dingmin Wang, Gabriel Pui Cheong Fung, Maxime Debosschere, Shichao Dong, Jia Zhu, Kam-Fai Wong
A Novel Embedding Method for News Diffusion Prediction	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/12161-a-novel-embedding-method-for-news-diffusion-prediction	Ruoran Liu, Qiudan Li, Can Wang, Lei Wang, Daniel Zeng
A Parallelizable Acceleration Framework for Packing Linear Programs	Download PDF	https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/11778-a-parallelizable-acceleration-framework-for-packing-linear-programs	Palma London, Shai Vardi, Adam Wierman, Hanling Yi
