title	abstract	url	authors
 displays	A key challenge of volumetric displays is presenting a 3D scene as if naturally existed in the physical space. However, the displayable scenes are limited because current volumetric displays do not have a substantial depth reconstruction capability to show scenes with significant depth. In this talk, we propose a dynamic depth compression method that modifies the 3D geometries of presented scenes while considering changes to the spectator's view point such that entire scenes are fitted within a smaller depth range while maintaining the perceptual quality. Extensive depth compression induces a feeling of unnaturalness in viewers, but the results of an evaluation experiment using a volumetric display simulator indicated that a depth of just 10 cm was needed to show scenes that originally had about 50 m without an unacceptable feeling of unnaturalness. We applied our method to a real volumetric display and validated our findings through an additional user study. The results suggest that our method works well as a virtual extender of a volumetric display's depth reconstruction capability, enabling hundreds of times larger depth reconstruction than that of current volumetric displays.	https://dl.acm.org/authorize?N689308	Yamato Miyashita, Yasuhito Sawahata, Miwa Katayama, Kazuteru Komine
 migration	Traditional snapshot hyperspectral imaging systems include various optical elements: a dispersive optical element (prism), a coded aperture, several relay lenses, and an imaging lens, resulting in an impractically large form factor. We seek an alternative, minimal form factor of snapshot spectral imaging based on recent advances in diffractive optical technology. We thereupon present a compact, diffraction-based snapshot hyperspectral imaging method, using only a novel diffractive optical element (DOE) in front of a conventional, bare image sensor. Our diffractive imaging method replaces the common optical elements in hyperspectral imaging with a single optical element. To this end, we tackle two main challenges: First, the traditional diffractive lenses are not suitable for color imaging under incoherent illumination due to severe chromatic aberration because the size of the point spread function (PSF) changes depending on the wavelength. By leveraging this wavelength-dependent property alternatively for hyperspectral imaging, we introduce a novel DOE design that generates an anisotropic shape of the spectrally-varying PSF. The PSF size remains virtually unchanged, but instead the PSF shape rotates as the wavelength of light changes. Second, since there is no dispersive element and no coded aperture mask, the ill-posedness of spectral reconstruction increases significantly. Thus, we propose an end-to-end network solution based on the unrolled architecture of an optimization procedure with a spatial-spectral prior, specifically designed for deconvolution-based spectral reconstruction. Finally, we demonstrate hyperspectral imaging with a fabricated DOE attached to a conventional DSLR sensor. Results show that our method compares well with other state-of-the-art hyperspectral imaging methods in terms of spectral accuracy and spatial resolution, while our compact, diffraction-based spectral imaging method uses only a single optical element on a bare image sensor.	https://dl.acm.org/authorize?N688162	Daniel S. Jeon, Seung-Hwan Baek, Shinyoung Yi, Qiang Fu, Xiong Dun, Wolfgang Heidrich, Min H. Kim
"""Birth of Planet Earth"" fulldome excerpt: photosynthesis in a chromatophore"	Scientific visualization of the energy harvesting process of an early photosynthetic organelle called a chromatophore.	https://dl.acm.org/authorize?N689238	Donna Cox
"""Reality vs illusion"" real-time ray tracing"	"We will discuss how we achieved the goals for the production of Unity's ""Reality vs illusion"" demo, as well as give an overview of using real-time ray tracing technology in a games production pipeline. Our system is built on the insights learned by extending the engine architecture to support realtime ray tracing APIs and incorporating the power of realtime ray tracing to increase realism for resulting renders at interactive 30 fps rendering on high-end consumer hardware. Rendered in real-time, this demo spotlights one real car and another powered by Unity's rendering technology. A real-world car (2019 BMW 8 Series Coupe) was filmed, and then the scene was recreated using the exact camera / lighting conditions in CG. Then we transition the shots from a real-world car to the ray traced car. This shows off some of the effect that we will cover - global reflections, multi-layer transparency with refraction, area lights, shadows, ambient occlusion and more. We will share state-of-the art techniques developed for achieving high-visual quality in real-time rendering with our hybrid ray tracing / rasterization render pipeline, built on top of Unity's high definition rendering pipeline. The presentation will demonstrate the technology developed to extend the original rasterization-based pipeline to provide higher-fidelity rendering through the efficient usage of real-time ray tracing, for example, by rendering primary ray visibility for higher-fidelity materials including multi-layer smooth transparency, describe advanced approaches for shadowed textured realtime area lights, support of dynamic indirect diffuse and specular lighting as well as other global effects, such as ambient occlusion, reflections, and others, taking advantage of ray tracing algorithms and touch on runtime performance, including runtime BVH update."	https://dl.acm.org/authorize?N689123	Natalie Burke, Arisa Scott, Natalya Tatarchuk, Sebastien Lagarde
"""Space Explorers: Life in Orbit"": filming VR in microgravity"	In December 2018, TIME and Felix & Paul Studios launched virtual reality cameras---built to operate in microgravity---to the International Space Station. Since then, filming has documented astronauts from several countries in their daring missions more than 250 miles above Earth, capturing life in space as viewers have never truly seen before, and culminating in the first-ever spacewalk in cinematic virtual reality. Join Felix & Paul Studios, along with collaborators from NASA and the ISS National Lab, as they share insights from one of the most ambitious VR projects ever undertaken. In this production session, we will discuss the background of how this partnership came to be, before diving into the technical challenges of capturing cinematic virtual reality on the ISS. How do you direct a scene in such a tight and constrained place, especially while down on Earth? How can you transfer terabytes of data from the cameras to Mission Control? And finally, what does it take to build and operate cameras that can capture a spacewalk? The team will explore the variety of challenges inherent in such a groundbreaking project, from building a camera that can capture an EVA (extra-vehicular activity) in the extreme environment of space, to tracking and crafting months of astronaut footage into a cohesive episodic narrative. Finally, the team will share never-before-seen early footage from the project.	https://dl.acm.org/authorize?N689205	Sebastian Sylwan, Michael Interbartolo, Liz Warren, Felix Lajeunesse
1Inch VR	Upon discovering the mysterious crystal, the size of the protagonist became smaller. Later, he is chased by the insects, and he starts the adventure...	https://dl.acm.org/authorize?N689367	Seok Nam Koong, Yong Hwan Kim
"2D animation in the VR clouds: the making of disney's ""a kite's tale"""	"The experimental animated virtual reality short ""a kite's tale"" required cgi and hand-drawn characters to interact in a highly art-directed environment made of spectacular clouds. In this talk we'll examine the workflows developed to create the short, with particular emphasis on the integration of hand-drawn animation and performant real-time cloud rendering."	https://dl.acm.org/authorize?N689389	Bruce Wright, Michael Anderson, Angela McBride, Henrik Falt, Daniel Peixe, Tony DeRosa
2nd Step	"""2nd Step"" is a soaring VR journey through space --- accentuated with the beautiful music of Debussy and Ravel --- in which the viewer gets an intense feeling of being in the middle of alien worlds while visiting some of the most thrilling settings of current and future space missions."	https://dl.acm.org/authorize?N689366	Joerg Courtial
360-degree transparent holographic screen display	"We propose a technique for creating a feeling of reality to 2D images. We have succeeded in fabricating a holographic screen with higher transparency and luminance compared to one based on conventional technology. With the combination of a 360-degree transparent holographic screen display and sensing technology using multiple high-speed cameras, the observer gets the feeling that an object is ""actually there"". Fusion of the background and the image increases the feeling of ""floating"" in the image by using a holographic screen, and the multiple highspeed cameras can make the motion parallax image according to the position of the observer in real time. Therefore, the image seems to be located at the center of the cylinder."	https://dl.acm.org/authorize?N688249	Tomoharu Nakamura, Tomoya Yano, Kohki Watanabe, Yui Ishii, Hideki Ono, Ippei Tambata, Nobuki Furue, Yuji Nakahata
3D aerial display with micro mirror array plate and reversed depth integral photography	We propose a new aerial imaging display in which autostereoscopic objects with horizontal and vertical parallax appear as if they are floating in the air. This system operates by displaying an integral photography image in which depth is reversed beforehand and by observing the image from the other side of a micro mirror array.	https://dl.acm.org/doi/abs/abs/10.1145/3306214.3338556	Nahomi Maki, Toshiaki Yamanouchi, Kazuhisa Yanaka
